Linux 5.11.0-1022-aws (ip-172-31-22-195) 	12/31/21 	_x86_64_	(2 CPU)

09:41:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:46:01     all    6.53    0.00   90.95    0.00    0.00    0.00    0.00    0.00    0.00    2.51
09:46:02     all    5.97    0.00   94.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:46:03     all    6.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:46:04     all    6.50    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:46:05     all    4.95    0.00   94.06    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:46:06     all    4.71    0.00   85.86    0.00    0.00    1.05    0.00    0.00    0.00    8.38
09:46:07     all    4.59    0.00   87.76    0.00    0.00    0.51    0.00    0.00    0.00    7.14
09:46:08     all    3.52    0.00   95.48    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:46:09     all    7.50    0.00   90.50    0.00    0.00    1.00    0.00    0.00    0.00    1.00
09:46:10     all   13.13    0.00   85.35    0.00    0.00    0.00    0.00    0.00    0.00    1.52
09:46:11     all    7.00    0.00   92.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
09:46:12     all    5.10    0.00   88.78    0.00    0.00    1.02    0.00    0.00    0.00    5.10
09:46:13     all    6.03    0.00   92.46    0.00    0.00    0.00    0.00    0.00    0.00    1.51
09:46:14     all    3.59    0.00   89.23    0.00    0.00    0.51    0.00    0.00    0.00    6.67
09:46:15     all    5.61    0.00   89.80    0.00    0.00    0.00    0.00    0.00    0.00    4.59
09:46:16     all    5.97    0.00   92.54    0.00    0.00    0.00    0.00    0.00    0.00    1.49
09:46:17     all    5.76    0.00   80.10    0.00    0.00    1.57    0.00    0.00    0.00   12.57
09:46:18     all    4.50    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    1.50
09:46:19     all    7.54    0.00   90.45    0.00    0.00    0.50    0.00    0.00    0.00    1.51
09:46:20     all    3.00    0.00   95.00    0.00    0.00    0.50    0.00    0.00    0.00    1.50
09:46:21     all    7.04    0.00   90.95    0.00    0.00    0.50    0.00    0.00    0.00    1.51
09:46:22     all    5.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
09:46:23     all    6.60    0.00   88.83    0.00    0.00    0.51    0.00    0.00    0.00    4.06
09:46:24     all    5.58    0.00   90.86    0.00    0.00    0.00    0.00    0.00    0.00    3.55
09:46:25     all    7.61    0.00   87.82    0.00    0.00    0.51    0.00    0.00    0.00    4.06
09:46:26     all    6.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:46:27     all    5.64    0.00   86.15    0.00    0.00    0.51    0.00    0.00    0.00    7.69
09:46:28     all    7.14    0.00   92.35    0.00    0.00    0.51    0.00    0.00    0.00    0.00
09:46:29     all    5.47    0.00   92.04    0.00    0.00    0.50    0.00    0.00    0.00    1.99
09:46:30     all    6.57    0.00   90.91    0.00    0.00    0.51    0.00    0.00    0.00    2.02
09:46:31     all    7.54    0.00   91.96    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:46:32     all    5.61    0.00   89.29    0.00    0.00    0.51    0.00    0.00    0.00    4.59
09:46:33     all    3.61    0.00   90.21    0.00    0.00    0.52    0.00    0.00    0.00    5.67
09:46:34     all    5.15    0.00   86.60    0.00    0.00    0.52    0.00    0.00    0.00    7.73
09:46:35     all    6.67    0.00   86.15    0.00    0.00    1.03    0.00    0.00    0.00    6.15
09:46:36     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:46:37     all    7.43    0.00   92.08    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:46:38     all    4.55    0.00   93.43    0.00    0.00    0.00    0.00    0.00    0.00    2.02
09:46:39     all    6.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:46:40     all    5.03    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    1.51
09:46:41     all    6.63    0.00   76.02    0.00    0.00    2.55    0.00    0.00    0.00   14.80
09:46:42     all    4.71    0.00   82.20    0.00    0.00    0.00    0.00    0.00    0.00   13.09
09:46:43     all    5.53    0.00   91.46    0.00    0.00    0.50    0.00    0.00    0.00    2.51
09:46:44     all    5.64    0.00   82.05    0.00    0.00    1.03    0.00    0.00    0.00   11.28
09:46:45     all    5.08    0.00   93.91    0.00    0.00    0.51    0.00    0.00    0.00    0.51
09:46:46     all    4.55    0.00   93.43    0.00    0.00    0.00    0.00    0.00    0.00    2.02
09:46:47     all    5.08    0.00   90.36    0.00    0.00    1.02    0.00    0.00    0.00    3.55
09:46:48     all    7.65    0.00   74.49    0.00    0.00    2.04    0.00    0.00    0.00   15.82
09:46:49     all    4.57    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    3.05
09:46:50     all    6.38    0.00   84.04    0.00    0.00    0.53    0.00    0.00    0.00    9.04
09:46:51     all    7.69    0.00   84.10    0.00    0.00    0.51    0.00    0.00    0.00    7.69
09:46:52     all    5.21    0.00   82.81    0.00    0.00    1.04    0.00    0.00    0.00   10.94
09:46:53     all    5.53    0.00   91.96    0.00    0.00    0.00    0.00    0.00    0.00    2.51
09:46:54     all    4.52    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:46:55     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:46:56     all    3.47    0.00   96.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:46:57     all    4.50    0.00   95.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:46:58     all    6.53    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:46:59     all    6.03    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:47:00     all    5.05    0.00   89.39    0.00    0.00    0.00    0.00    0.00    0.00    5.56
09:47:01     all    4.04    0.00   93.94    0.00    0.00    0.51    0.00    0.00    0.00    1.52
09:47:02     all    3.06    0.00   89.80    0.00    0.00    0.51    0.00    0.00    0.00    6.63
09:47:03     all    5.97    0.00   91.54    0.00    0.00    0.50    0.00    0.00    0.00    1.99
09:47:04     all    5.05    0.00   92.93    0.00    0.00    0.51    0.00    0.00    0.00    1.52
09:47:05     all    6.00    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:47:06     all    6.03    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:47:07     all    5.21    0.00   76.56    0.00    0.00    2.60    0.00    0.00    0.00   15.62
09:47:08     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:09     all    6.53    0.00   90.95    0.00    0.00    0.50    0.00    0.00    0.00    2.01
09:47:10     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:11     all    8.59    0.00   88.89    0.00    0.00    0.00    0.00    0.00    0.00    2.53
09:47:12     all   12.56    0.00   86.93    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:47:13     all    5.58    0.00   88.83    0.00    0.00    1.02    0.00    0.00    0.00    4.57
09:47:14     all    5.47    0.00   94.03    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:47:15     all    4.08    0.00   86.73    0.00    0.00    1.02    0.00    0.00    0.00    8.16
09:47:16     all    6.60    0.00   90.36    0.00    0.00    0.00    0.00    0.00    0.00    3.05
09:47:17     all    8.25    0.00   86.08    0.00    0.00    0.00    0.00    0.00    0.00    5.67
09:47:18     all    4.64    0.00   88.14    0.00    0.00    1.03    0.00    0.00    0.00    6.19
09:47:19     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:20     all    6.00    0.00   90.50    0.00    0.00    0.50    0.00    0.00    0.00    3.00
09:47:21     all    5.64    0.00   87.18    0.00    0.00    0.51    0.00    0.00    0.00    6.67
09:47:22     all    5.08    0.00   94.42    0.00    0.00    0.51    0.00    0.00    0.00    0.00
09:47:23     all    6.03    0.00   88.94    0.00    0.00    1.51    0.00    0.00    0.00    3.52
09:47:24     all    4.50    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:47:25     all    5.05    0.00   91.92    0.00    0.00    0.51    0.00    0.00    0.00    2.53
09:47:26     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:27     all    4.98    0.00   94.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:47:28     all    6.03    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:29     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:30     all    6.03    0.00   88.94    0.00    0.00    1.51    0.00    0.00    0.00    3.52
09:47:31     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:32     all    7.25    0.00   80.31    0.00    0.00    0.00    0.00    0.00    0.00   12.44
09:47:33     all    6.03    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    1.01
09:47:34     all    4.55    0.00   93.43    0.00    0.00    1.01    0.00    0.00    0.00    1.01
09:47:35     all    5.50    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:47:36     all    5.50    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:47:37     all    4.55    0.00   91.92    0.00    0.00    0.00    0.00    0.00    0.00    3.54
09:47:38     all    6.50    0.00   92.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
09:47:39     all    6.03    0.00   93.47    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:47:40     all    5.05    0.00   89.90    0.00    0.00    0.00    0.00    0.00    0.00    5.05
09:47:41     all    4.55    0.00   92.93    0.00    0.00    0.51    0.00    0.00    0.00    2.02
09:47:42     all    5.08    0.00   91.37    0.00    0.00    0.51    0.00    0.00    0.00    3.05
09:47:43     all    5.03    0.00   92.46    0.00    0.00    0.00    0.00    0.00    0.00    2.51
09:47:44     all    6.93    0.00   92.08    0.00    0.00    0.99    0.00    0.00    0.00    0.00
09:47:45     all    5.53    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    1.51
09:47:46     all    6.88    0.00   82.01    0.00    0.00    0.53    0.00    0.00    0.00   10.58
09:47:47     all    3.16    0.00   82.63    0.00    0.00    1.58    0.00    0.00    0.00   12.63
09:47:48     all    5.15    0.00   87.63    0.00    0.00    0.00    0.00    0.00    0.00    7.22
09:47:49     all    6.74    0.00   88.60    0.00    0.00    0.00    0.00    0.00    0.00    4.66
09:47:50     all    4.00    0.00   91.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
09:47:51     all    6.12    0.00   91.84    0.00    0.00    0.51    0.00    0.00    0.00    1.53
09:47:52     all    4.57    0.00   89.34    0.00    0.00    0.51    0.00    0.00    0.00    5.58
09:47:53     all    3.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    1.01
09:47:54     all    3.96    0.00   95.05    0.00    0.00    0.99    0.00    0.00    0.00    0.00
09:47:55     all    4.02    0.00   95.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:47:56     all    4.98    0.00   94.53    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:47:57     all    5.53    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    1.01
09:47:58     all    6.67    0.00   82.56    0.00    0.00    1.03    0.00    0.00    0.00    9.74
09:47:59     all    6.38    0.00   80.32    0.00    0.00    0.53    0.00    0.00    0.00   12.77
09:48:00     all    5.58    0.00   91.37    0.00    0.00    0.00    0.00    0.00    0.00    3.05
09:48:01     all    5.10    0.00   91.33    0.00    0.00    0.00    0.00    0.00    0.00    3.57
09:48:02     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:48:03     all    6.60    0.00   86.80    0.00    0.00    0.51    0.00    0.00    0.00    6.09
09:48:04     all    4.98    0.00   94.03    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:48:05     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:48:06     all    5.50    0.00   94.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:07     all    5.18    0.00   90.16    0.00    0.00    0.00    0.00    0.00    0.00    4.66
09:48:08     all    5.53    0.00   93.97    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:09     all    5.61    0.00   89.80    0.00    0.00    1.02    0.00    0.00    0.00    3.57
09:48:10     all    5.97    0.00   93.03    0.00    0.00    0.00    0.00    0.00    0.00    1.00
09:48:11     all    4.52    0.00   94.97    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:12     all    4.52    0.00   91.46    0.00    0.00    0.50    0.00    0.00    0.00    3.52
09:48:13     all   11.56    0.00   86.43    0.00    0.00    0.00    0.00    0.00    0.00    2.01
09:48:14     all    8.42    0.00   91.09    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:15     all    5.05    0.00   94.44    0.00    0.00    0.51    0.00    0.00    0.00    0.00
09:48:16     all    6.88    0.00   74.60    0.00    0.00    1.59    0.00    0.00    0.00   16.93
09:48:17     all    2.60    0.00   89.06    0.00    0.00    1.04    0.00    0.00    0.00    7.29
09:48:18     all    3.30    0.00   79.67    0.00    0.00    0.00    0.00    0.00    0.00   17.03
09:48:19     all    6.32    0.00   84.74    0.00    0.00    0.53    0.00    0.00    0.00    8.42
09:48:20     all    6.53    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:21     all    5.97    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:22     all    7.00    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
09:48:23     all    2.60    0.00   91.67    0.00    0.00    0.52    0.00    0.00    0.00    5.21
09:48:24     all    7.39    0.00   86.21    0.00    0.00    0.99    0.00    0.00    0.00    5.42
09:48:25     all    4.57    0.00   95.43    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:48:26     all    7.00    0.00   92.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
09:48:27     all    6.60    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    1.02
09:48:28     all    7.25    0.00   77.72    0.00    0.00    0.52    0.00    0.00    0.00   14.51
09:48:29     all    3.54    0.00   94.44    0.00    0.00    0.51    0.00    0.00    0.00    1.52
09:48:30     all    5.47    0.00   94.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:48:31     all    4.98    0.00   92.54    0.00    0.00    0.50    0.00    0.00    0.00    1.99
09:48:32     all    6.53    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:48:33     all    5.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.01
09:48:34     all    5.32    0.00   85.64    0.00    0.00    0.00    0.00    0.00    0.00    9.04
09:48:35     all    5.94    0.00   93.07    0.00    0.00    0.50    0.00    0.00    0.00    0.50
09:48:36     all    6.00    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:37     all    8.00    0.00   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:48:38     all    5.97    0.00   93.03    0.00    0.00    0.00    0.00    0.00    0.00    1.00
09:48:39     all    7.58    0.00   86.36    0.00    0.00    1.01    0.00    0.00    0.00    5.05
09:48:40     all    4.57    0.00   91.37    0.00    0.00    0.00    0.00    0.00    0.00    4.06
09:48:41     all    6.03    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:48:42     all    7.58    0.00   91.92    0.00    0.00    0.51    0.00    0.00    0.00    0.00
09:48:43     all    5.53    0.00   91.96    0.00    0.00    1.01    0.00    0.00    0.00    1.51
09:48:44     all    6.57    0.00   88.89    0.00    0.00    0.51    0.00    0.00    0.00    4.04
09:48:45     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:48:46     all    6.15    0.00   89.74    0.00    0.00    0.51    0.00    0.00    0.00    3.59
09:48:47     all    2.05    0.00   93.85    0.00    0.00    0.51    0.00    0.00    0.00    3.59
09:48:48     all    6.47    0.00   91.54    0.00    0.00    1.00    0.00    0.00    0.00    1.00
09:48:49     all    4.50    0.00   95.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
09:48:50     all    5.08    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    2.54
09:48:51     all    6.12    0.00   91.33    0.00    0.00    0.00    0.00    0.00    0.00    2.55
09:48:52     all    4.17    0.00   86.98    0.00    0.00    0.00    0.00    0.00    0.00    8.85
09:48:53     all    7.07    0.00   89.39    0.00    0.00    0.51    0.00    0.00    0.00    3.03
09:48:54     all    5.67    0.00   87.63    0.00    0.00    0.00    0.00    0.00    0.00    6.70
09:48:55     all    4.57    0.00   90.86    0.00    0.00    0.00    0.00    0.00    0.00    4.57
09:48:56     all    5.03    0.00   93.47    0.00    0.00    0.50    0.00    0.00    0.00    1.01
09:48:57     all    5.58    0.00   89.34    0.00    0.00    1.02    0.00    0.00    0.00    4.06
09:48:58     all    5.79    0.00   80.53    0.00    0.00    0.00    0.00    0.00    0.00   13.68
